"base",,,,,,,"tool",,,,,,,"time",
0.12403,0.08159,-1.5491,0.46405,0.73588,0.35834,0.33873,-0.14554,0.22307,-1.483,0.66323,-0.48982,-0.42552,0.37302,1.9605,
0.12403,0.08159,-1.5492,0.46405,0.73578,0.35824,0.33904,-0.14555,0.22307,-1.483,0.66344,-0.48943,-0.42553,0.37313,1.9771,
0.12402,0.0816,-1.5491,0.46436,0.73559,0.35814,0.33914,-0.14554,0.22307,-1.483,0.66384,-0.48903,-0.42503,0.37352,1.9938,
0.12402,0.0816,-1.5492,0.46424,0.73567,0.35813,0.33913,-0.14553,0.22309,-1.483,0.66335,-0.48974,-0.42533,0.37313,2.0105,
0.12402,0.08158,-1.5491,0.46423,0.73565,0.35802,0.33932,-0.14555,0.22309,-1.483,0.66354,-0.48933,-0.42533,0.37332,2.0271,
0.12403,0.08159,-1.5491,0.46386,0.73599,0.35824,0.33884,-0.14555,0.22307,-1.4831,0.66347,-0.48955,-0.42525,0.37324,2.0438,
0.12401,0.08159,-1.5492,0.46413,0.73575,0.35802,0.33922,-0.14555,0.22305,-1.4829,0.66375,-0.48914,-0.42573,0.37273,2.0657,
0.12403,0.08159,-1.5491,0.46407,0.73581,0.35825,0.33895,-0.14554,0.22304,-1.483,0.66328,-0.48976,-0.42565,0.37285,2.0937,
0.12402,0.0816,-1.5492,0.46443,0.73555,0.35823,0.33902,-0.14557,0.22308,-1.483,0.66327,-0.48965,-0.42554,0.37314,2.1104,
0.12403,0.08159,-1.5492,0.46395,0.73588,0.35834,0.33884,-0.14556,0.22308,-1.483,0.66335,-0.48954,-0.42563,0.37303,2.1271,
0.12404,0.0816,-1.5492,0.46384,0.73597,0.35823,0.33893,-0.14553,0.22306,-1.483,0.66359,-0.48936,-0.42546,0.37305,2.1438,
0.12403,0.08158,-1.5491,0.46413,0.73575,0.35793,0.33932,-0.14554,0.22309,-1.483,0.66329,-0.48967,-0.42556,0.37305,2.1605,
0.12402,0.0816,-1.5491,0.46442,0.73553,0.35802,0.33931,-0.14556,0.22309,-1.483,0.66343,-0.48942,-0.42532,0.37342,2.1771,
0.12402,0.08159,-1.5491,0.46405,0.73578,0.35804,0.33924,-0.14554,0.22308,-1.483,0.66327,-0.48975,-0.42534,0.37324,2.1944,
0.12403,0.08159,-1.5491,0.46405,0.73578,0.35804,0.33924,-0.14557,0.22309,-1.4831,0.66306,-0.48994,-0.42554,0.37313,2.2105,
0.12404,0.08158,-1.5491,0.46396,0.73589,0.35804,0.33914,-0.14554,0.22307,-1.483,0.66334,-0.48963,-0.42563,0.37293,2.2271,
0.12403,0.08159,-1.5492,0.46415,0.73577,0.35814,0.33903,-0.14555,0.22305,-1.483,0.66315,-0.48994,-0.42593,0.37253,2.2438,
0.12402,0.08159,-1.5492,0.46395,0.73589,0.35824,0.33894,-0.14557,0.22308,-1.483,0.66305,-0.48994,-0.42583,0.37283,2.2605,
0.12403,0.0816,-1.5492,0.46416,0.7357,0.35825,0.33905,-0.14554,0.22307,-1.483,0.66347,-0.48945,-0.42545,0.37314,2.2772,
0.12402,0.08159,-1.5491,0.46405,0.73578,0.35804,0.33924,-0.14555,0.22307,-1.483,0.66326,-0.48975,-0.42544,0.37314,2.2938,
0.12402,0.08159,-1.5491,0.46417,0.7357,0.35805,0.33925,-0.14555,0.22308,-1.483,0.66355,-0.48933,-0.42513,0.37353,2.3105,
0.12404,0.08159,-1.5492,0.46396,0.73589,0.35804,0.33914,-0.14553,0.22309,-1.483,0.66336,-0.48955,-0.42534,0.37334,2.3272,
0.12402,0.08159,-1.5492,0.46462,0.73544,0.35822,0.33902,-0.14554,0.22307,-1.4831,0.66336,-0.48964,-0.42534,0.37323,2.3438,
0.12403,0.08158,-1.5491,0.46365,0.73608,0.35824,0.33894,-0.14557,0.22307,-1.483,0.66329,-0.48967,-0.42556,0.37305,2.3605,
0.12401,0.0816,-1.5492,0.46453,0.73545,0.35812,0.33922,-0.14556,0.22306,-1.483,0.66329,-0.48966,-0.42575,0.37285,2.3772,
0.12401,0.0816,-1.5491,0.46415,0.73568,0.35804,0.33934,-0.14555,0.22306,-1.483,0.66328,-0.48976,-0.42575,0.37274,2.3938,
0.12403,0.08159,-1.5492,0.46382,0.73594,0.35842,0.33882,-0.14554,0.22306,-1.4829,0.66335,-0.48953,-0.42583,0.37283,2.4105,
0.12403,0.08158,-1.5492,0.46394,0.73586,0.35813,0.33913,-0.14556,0.22307,-1.483,0.66287,-0.49015,-0.42575,0.37294,2.4271,
0.12403,0.08158,-1.5492,0.46396,0.73589,0.35814,0.33904,-0.14555,0.22307,-1.483,0.66359,-0.48927,-0.42556,0.37305,2.4439,
0.12402,0.0816,-1.5492,0.46443,0.73555,0.35813,0.33913,-0.14555,0.22308,-1.483,0.66299,-0.49007,-0.42566,0.37295,2.4605,
0.12403,0.08158,-1.5491,0.46405,0.73578,0.35804,0.33924,-0.14555,0.22309,-1.4831,0.66315,-0.48984,-0.42533,0.37333,2.4772,
0.12402,0.08159,-1.5492,0.46442,0.73553,0.35821,0.33911,-0.14554,0.22307,-1.483,0.66347,-0.48945,-0.42554,0.37304,2.5005,
0.12403,0.08158,-1.5492,0.46404,0.73586,0.35793,0.33923,-0.14555,0.22307,-1.483,0.66329,-0.48967,-0.42566,0.37295,2.5271,
0.12404,0.0816,-1.5492,0.46437,0.73561,0.35845,0.33875,-0.14554,0.22306,-1.4829,0.66325,-0.48973,-0.42593,0.37263,2.5439,
0.12403,0.0816,-1.5491,0.46447,0.73551,0.35815,0.33915,-0.14555,0.22307,-1.483,0.66328,-0.48976,-0.42565,0.37285,2.5605,
0.12403,0.0816,-1.5492,0.46436,0.73559,0.35824,0.33904,-0.14555,0.22306,-1.4829,0.66337,-0.48955,-0.42594,0.37264,2.5772,
0.12404,0.0816,-1.5492,0.46435,0.73558,0.35844,0.33884,-0.14555,0.22308,-1.483,0.66347,-0.48945,-0.42545,0.37314,2.5939,
0.12404,0.08159,-1.5492,0.46415,0.73577,0.35824,0.33893,-0.14555,0.22308,-1.483,0.66318,-0.48976,-0.42555,0.37314,2.6105,
0.12403,0.08159,-1.5492,0.46436,0.73559,0.35824,0.33904,-0.14554,0.22307,-1.483,0.66368,-0.48926,-0.42535,0.37314,2.6327,
0.12402,0.0816,-1.5492,0.46443,0.73555,0.35813,0.33913,-0.14555,0.22307,-1.483,0.66347,-0.48945,-0.42545,0.37314,2.6604,
0.12403,0.0816,-1.5492,0.46435,0.73558,0.35844,0.33884,-0.14555,0.22308,-1.4831,0.66336,-0.48955,-0.42534,0.37334,2.6772,
0.12404,0.0816,-1.5492,0.46434,0.73566,0.35823,0.33893,-0.14554,0.22307,-1.483,0.66347,-0.48945,-0.42545,0.37314,2.6939,
